Unnamed: 0,BMAXATCL Index,BMAXACER Index,BMAXACFR Index,BMAXACPN Index,BMAXUS Index,MQAUTOCL Index,MQUSLVA Index,MQVTUSLE Index,MQAUCOUP Index,MQAUTOCP Index,MQAUTOQL Index,MQUSQVA Index,MQUSHIQL Index,MQVTUSTE Index,MQAQCOUP Index,MQAUTOQP Index,MQUSTVA Index,B500T Index,SPX Index,NDX Index,VIX Index,SPXT Index,SPDAUDT Index,LBUSTRUU Index,LUACTRUU Index,LF98TRUU Index
2018-12-09,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-10,2791.16,707.75,798.18,991.49,4768.07,328.96,1673.84,275.43,296.6,69.41,670.92,3611.92,1.027699,707.76,665.46,75.81,3611.92,935.25,2637.72,6682.74,22.64,5238.7,2495.034,2027.15,2808.91,1944.24
2018-12-11,2782.45,705.3,795.47,991.68,4764.01,328.72,1672.24,275.45,296.6,69.36,672.41,3621.16,1.027699,710.45,665.46,75.98,3621.16,935.0,2636.78,6704.24,21.76,5237.1,2496.642,2026.0,2809.88,1947.61
2018-12-12,2799.69,709.39,800.13,991.92,4815.74,329.85,1680.43,277.83,296.6,69.6,676.62,3649.38,1.027699,718.12,665.46,76.45,3649.38,940.24,2651.07,6763.96,21.46,5265.53,2504.789,2025.25,2811.66,1952.79
2018-12-13,2812.04,712.22,803.37,992.18,4814.0,329.32,1674.88,277.56,296.6,69.49,675.7,3639.37,1.027699,718.2,665.46,76.35,3639.37,940.22,2650.54,6767.97,20.65,5265.46,2508.887,2025.62,2814.62,1953.5
2018-12-14,2767.52,700.42,790.1,992.66,4630.81,324.9,1642.02,267.82,297.58,68.34,663.64,3554.24,1.187725,694.76,667.56,74.75,3554.24,922.4,2599.95,6594.96,21.63,5165.6,2471.359,2028.05,2819.01,1950.56
2018-12-15,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-16,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-17,2707.4,684.61,772.42,993.12,4431.34,318.58,1595.64,257.34,297.58,67.01,651.36,3467.36,1.187725,672.58,667.56,73.36,3467.36,902.94,2545.94,6448.39,24.52,5058.58,2419.217,2031.59,2824.05,1946.08
2018-12-18,2701.34,682.97,770.61,993.19,4430.92,316.54,1579.43,256.72,297.58,66.59,651.68,3463.76,1.187725,678.05,667.56,73.4,3463.76,903.04,2546.16,6491.52,25.58,5059.34,2414.153,2036.58,2829.79,1937.74
2018-12-19,2661.29,672.56,758.91,993.44,4299.05,311.73,1548.58,249.66,297.58,65.57,637.96,3379.74,1.187725,655.91,667.56,71.85,3379.74,889.32,2506.96,6342.97,25.58,4981.92,2383.631,2041.66,2838.35,1932.69
2018-12-20,2622.27,662.42,747.52,993.67,4165.92,308.78,1531.55,241.97,297.58,64.95,634.84,3361.93,1.187725,642.84,667.56,71.5,3361.93,875.25,2467.42,6243.2,28.38,4903.46,2352.62,2038.08,2826.69,1907.94
2018-12-21,2553.18,644.44,727.28,994.16,3996.87,297.06,1464.54,232.73,298.56,62.27,603.38,3192.0,0.898658,616.28,669.59,67.72,3192.0,856.91,2416.62,6046.56,30.11,4802.51,2329.46507,2037.24,2822.67,1904.43
2018-12-22,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-23,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-24,2467.1,622.24,702.37,994.5,3786.73,289.29,1419.86,221.24,298.56,60.64,588.66,3111.35,0.898658,595.33,669.59,66.07,3111.35,833.69,2351.1,5899.35,36.07,4672.66,2261.58976,2040.97,2826.86,1898.08
2018-12-25,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-26,2614.31,658.87,743.82,994.91,4139.0,304.15,1498.53,240.84,298.56,63.76,625.43,3296.57,0.898658,642.31,669.59,70.19,3296.57,875.35,2467.7,6262.77,30.41,4904.49,2350.0052,2036.14,2816.9,1896.4
2018-12-27,2618.45,659.63,744.72,995.15,4203.09,307.18,1512.98,243.81,298.56,64.39,629.51,3314.03,0.898658,645.23,669.59,70.65,3314.03,882.91,2488.83,6288.3,29.96,4946.94,2380.97571,2040.71,2821.77,1899.56
2018-12-28,2640.44,664.56,750.34,995.71,4195.4,306.61,1507.23,243.3,299.46,64.09,627.56,3299.19,0.910177,644.72,672.06,70.16,3299.19,882.1,2485.74,6285.27,28.34,4941.61,2378.528,2041.58,2822.0,1906.39
2018-12-29,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-30,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-31,2658.19,668.76,755.23,995.85,4251.14,308.99,1518.27,245.97,299.46,64.58,631.8,3316.63,0.910177,649.98,672.06,70.63,3316.63,889.74,2506.85,6329.96,25.42,4984.22,2397.043,2046.6,2829.02,1909.36
2019-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-02,2658.5,668.29,754.79,996.31,4256.54,309.88,1521.29,246.19,299.46,64.77,635.66,3333.55,0.910177,652.5,672.06,71.06,3333.55,890.76,2510.03,6360.87,23.22,4990.56,2382.053,2049.21,2834.08,1910.52
2019-01-03,2591.04,651.07,735.4,996.53,4086.64,303.85,1482.28,237.73,299.46,63.51,618.55,3233.27,0.910177,628.4,672.06,69.15,3233.27,869.12,2447.89,6147.13,25.45,4868.3,2337.855,2060.54,2847.61,1912.37
2019-01-04,2680.9,672.87,760.07,997.27,4316.32,312.21,1532.87,249.38,300.32,65.08,641.47,3362.12,1.215933,659.32,674.62,71.43,3362.12,899.21,2531.94,6422.67,21.38,5035.45,2399.993,2050.97,2833.71,1932.54
2019-01-05,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-06,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-07,2701.46,677.14,765.05,998.02,4363.01,315.33,1549.98,251.98,300.32,65.73,648.89,3400.16,1.215933,667.54,674.62,72.26,3400.16,905.76,2549.69,6488.25,21.4,5070.76,2411.881,2050.39,2836.66,1947.64
2019-01-08,2712.01,679.49,767.76,998.27,4427.28,318.58,1570.16,255.07,300.32,66.41,655.38,3438.2,1.215933,673.65,674.62,72.98,3438.2,914.62,2574.41,6551.85,20.47,5120.04,2434.818,2047.83,2836.11,1957.67
2019-01-09,2744.87,687.18,776.49,998.77,4456.56,320.27,1579.19,256.63,300.32,66.76,660.78,3467.82,1.215933,679.32,674.62,73.58,3467.82,918.74,2584.96,6600.69,19.98,5142.66,2438.407,2047.91,2840.62,1967.12
2019-01-10,2747.62,687.63,777.06,998.96,4487.54,322.05,1589.61,257.82,300.32,67.13,663.17,3480.29,1.215933,681.26,674.62,73.85,3480.29,922.96,2596.64,6620.94,19.5,5165.89,2456.123,2046.72,2837.58,1967.82
2019-01-11,2729.55,682.62,771.44,999.4,4484.78,322.41,1590.17,257.89,301.31,67.0,662.33,3471.78,1.601583,678.29,676.75,73.52,3471.78,922.78,2596.26,6601.4,18.19,5165.15,2451.323,2050.23,2843.07,1969.14
2019-01-12,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-13,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-14,2736.64,683.75,772.87,999.91,4441.9,319.76,1570.85,255.33,301.31,66.45,653.6,3413.08,1.601583,670.8,676.75,72.55,3413.08,917.8,2582.61,6541.04,19.07,5138.58,2438.14,2049.06,2839.48,1966.92
2019-01-15,2751.71,687.24,776.87,1000.14,4518.83,324.89,1602.53,259.73,301.31,67.52,672.0,3523.28,1.601583,686.25,676.75,74.59,3523.28,927.85,2610.3,6669.64,18.6,5193.78,2450.04,2049.11,2839.66,1969.3
2019-01-16,2768.57,691.02,781.2,1000.52,4534.93,326.49,1612.17,260.64,301.31,67.85,670.82,3513.87,1.601583,685.91,676.75,74.46,3513.87,930.04,2616.1,6668.56,19.04,5205.45,2449.974,2048.46,2841.5,1975.25
2019-01-17,2776.32,692.82,783.29,1000.61,4590.18,330.71,1640.03,263.72,301.31,68.73,677.95,3558.49,1.601583,692.37,676.75,75.25,3558.49,937.16,2635.96,6718.45,18.06,5245.48,2472.375,2048.01,2843.14,1976.59
2019-01-18,2808.03,700.34,791.84,1000.96,4686.29,337.12,1686.13,269.42,302.3,69.86,686.78,3619.16,1.617261,700.86,678.89,76.0,3619.16,949.3,2670.71,6784.61,17.8,5314.78,2514.825,2046.35,2846.88,1982.64
2019-01-19,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-20,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-21,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-22,2788.38,694.51,785.46,1001.7,4572.91,330.37,1633.39,262.95,302.3,68.46,670.07,3496.37,1.617261,681.83,678.89,74.15,3496.37,935.95,2632.9,6646.81,20.8,5239.75,2479.743,2051.87,2858.09,1979.83
2019-01-23,2782.92,692.94,783.73,1001.86,4587.15,331.69,1641.28,263.8,302.3,68.73,672.11,3506.31,1.617261,682.82,678.89,74.38,3506.31,937.92,2638.7,6658.76,19.52,5251.29,2480.439,2050.4,2858.67,1978.93
2019-01-24,2779.44,691.82,782.52,1002.07,4598.32,331.14,1635.44,263.96,302.3,68.62,674.08,3514.11,1.617261,688.48,678.89,74.59,3514.11,939.5,2642.33,6702.55,18.89,5258.69,2470.056,2055.37,2868.0,1977.95
2019-01-25,2812.69,699.62,791.39,1002.51,4663.3,336.63,1673.72,267.8,303.21,69.57,688.19,3613.46,1.490563,699.51,681.38,75.88,3613.46,947.6,2664.76,6787.37,17.42,5303.51,2480.247,2052.4,2866.01,1982.43
2019-01-26,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-27,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-28,2791.83,693.82,784.99,1002.97,4596.11,332.95,1644.53,263.85,303.21,68.81,678.49,3540.69,1.490563,686.79,681.38,74.82,3540.69,940.07,2643.85,6697.09,18.87,5261.88,2472.461,2053.77,2867.89,1980.75
2019-01-29,2799.05,695.17,786.57,1003.37,4576.53,332.87,1641.95,263.12,303.21,68.79,671.01,3490.13,1.490563,677.34,681.38,73.99,3490.13,938.43,2640.0,6632.79,19.13,5254.31,2488.197,2057.54,2874.42,1982.36
2019-01-30,2828.23,702.26,794.64,1003.49,4732.86,340.98,1697.39,270.89,303.21,70.47,695.69,3646.93,1.490563,702.09,681.38,76.71,3646.93,953.33,2681.05,6807.91,17.66,5336.6,2501.968,2060.17,2878.5,1986.64
2019-01-31,2850.25,707.61,800.75,1003.55,4825.05,345.11,1726.12,275.42,303.21,71.32,704.67,3707.78,1.490563,717.44,681.38,77.7,3707.78,962.04,2704.1,6906.84,16.57,5383.63,2527.21812,2068.34,2895.56,1995.67
2019-02-01,2862.44,710.1,803.63,1004.04,4836.29,344.91,1725.47,275.58,304.08,71.1,699.4,3677.78,1.869252,712.9,683.98,76.83,3677.78,963.25,2706.53,6875.52,16.14,5389.19,2532.196,2063.18,2891.44,1998.17
2019-02-02,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-03,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-04,2876.97,713.03,807.1,1004.58,4901.07,348.5,1751.43,279.09,304.08,71.84,708.41,3735.67,1.869252,725.06,683.98,77.82,3735.67,969.83,2724.87,6959.96,15.73,5425.8,2549.035,2060.87,2889.27,2000.41
2019-02-05,2890.41,715.87,810.36,1005.02,4956.93,350.54,1766.52,281.35,304.08,72.26,717.84,3805.52,1.869252,734.38,683.98,78.86,3805.52,974.35,2737.7,7023.52,15.57,5451.4,2555.976,2064.7,2897.86,2007.31
2019-02-06,2893.49,716.13,810.71,1005.48,4916.31,350.42,1763.87,280.49,304.08,72.24,716.93,3792.67,1.869252,730.86,683.98,78.76,3792.67,972.2,2731.61,6997.62,15.38,5439.8,2553.366,2064.98,2897.55,2009.56
2019-02-07,2851.25,705.32,798.53,1005.78,4759.68,345.74,1723.35,274.74,304.08,71.27,705.8,3701.84,1.869252,715.51,683.98,77.53,3701.84,963.42,2706.05,6904.98,16.37,5389.69,2548.827,2069.0,2901.47,2003.43
2019-02-08,2847.69,703.63,796.68,1006.54,4776.68,346.35,1726.62,275.38,305.08,71.19,706.76,3712.48,1.846834,717.53,686.14,77.4,3712.48,964.53,2707.88,6913.13,15.72,5395.12,2551.385,2071.09,2904.81,2001.5
2019-02-09,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-10,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-11,2849.75,703.6,796.8,1006.94,4780.91,347.01,1728.85,275.43,305.08,71.33,707.36,3708.14,1.846834,715.79,686.14,77.47,3708.14,965.18,2709.8,6909.19,15.97,5399.0,2560.719,2068.68,2901.31,2002.92
2019-02-12,2896.73,714.91,809.66,1007.18,4983.99,353.91,1785.0,283.36,305.08,72.75,720.86,3810.88,1.846834,733.05,686.14,78.95,3810.88,977.78,2744.73,7014.67,15.43,5468.98,2598.83,2067.15,2899.28,2008.21
2019-02-13,2907.18,717.18,812.28,1007.45,5031.53,354.78,1792.05,285.4,305.08,72.93,720.86,3808.03,1.846834,733.7,686.14,78.95,3808.03,980.75,2753.03,7015.88,15.65,5485.97,2609.122,2065.1,2897.34,2009.41
2019-02-14,2909.26,717.38,812.56,1007.71,4994.3,354.0,1782.49,283.84,305.08,72.76,721.88,3810.88,1.846834,735.01,686.14,79.06,3810.88,978.63,2745.73,7022.42,16.22,5473.33,2593.063,2069.25,2901.84,2009.56
2019-02-15,2944.42,725.38,821.68,1008.33,5173.85,359.7,1834.24,291.09,306.08,73.73,724.29,3854.2,2.047489,740.21,688.31,79.09,3854.2,989.34,2775.6,7055.18,14.91,5533.27,2630.923,2069.13,2903.89,2012.74
2019-02-16,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-17,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-18,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-19,2956.0,727.59,824.4,1008.78,5191.84,360.66,1836.1,291.89,306.08,73.93,726.43,3856.66,2.047489,741.92,688.31,79.32,3856.66,990.91,2779.76,7066.61,14.88,5541.98,2636.762,2072.02,2907.45,2014.94
2019-02-20,2956.07,727.31,824.14,1009.03,5218.08,362.32,1850.31,293.22,306.08,74.27,727.44,3861.6,2.047489,741.44,688.31,79.43,3861.6,992.59,2784.7,7062.34,14.02,5552.9,2641.471,2071.32,2905.47,2017.43
2019-02-21,2947.19,724.82,821.37,1009.29,5154.27,360.08,1827.57,290.49,306.08,73.81,722.54,3817.69,2.047489,735.99,688.31,78.9,3817.69,989.15,2774.88,7035.16,14.46,5533.8,2638.328,2067.2,2898.01,2018.25
2019-02-22,2972.1,730.46,827.82,1009.73,5288.62,363.28,1857.3,295.05,306.99,74.28,730.02,3877.01,2.17305,746.55,690.85,79.44,3877.01,995.8,2792.67,7090.63,13.51,5569.45,2657.131,2071.35,2904.96,2019.77
2019-02-23,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-24,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-25,2977.82,731.32,828.96,1010.12,5311.88,364.81,1867.52,295.78,306.99,74.6,736.12,3919.65,2.17305,751.34,690.85,80.1,3919.65,997.3,2796.11,7115.43,14.85,5577.09,2655.702,2070.41,2905.59,2023.04
2019-02-26,2970.35,729.16,826.57,1010.4,5295.36,364.02,1856.55,295.09,306.99,74.44,735.69,3909.49,2.17305,752.71,690.85,80.06,3909.49,996.62,2793.9,7123.22,15.17,5572.74,2646.788,2073.92,2911.37,2025.31
2019-02-27,2975.89,730.21,827.82,1010.66,5289.9,364.81,1863.03,294.62,306.99,74.6,736.56,3913.6,2.17305,751.44,690.85,80.15,3913.6,996.48,2792.38,7117.0,14.7,5570.57,2652.05,2068.47,2901.11,2027.24
2019-02-28,2976.0,729.38,826.92,1011.48,5231.19,362.89,1842.83,292.92,306.99,74.2,734.34,3890.07,2.17305,747.36,690.85,79.91,3890.07,993.96,2784.49,7097.53,14.78,5556.49,2647.496,2067.14,2901.84,2028.86
2019-03-01,2990.43,732.37,830.37,1011.97,5378.09,366.04,1881.81,298.23,307.87,74.67,739.47,3953.09,2.550628,758.88,693.5,80.18,3953.09,1000.69,2803.69,7151.57,13.57,5595.11,2650.442,2063.07,2897.06,2029.65
2019-03-02,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-03,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-04,2972.19,727.21,824.69,1012.51,5259.53,363.63,1851.91,294.54,307.87,74.18,739.17,3936.68,2.550628,758.37,693.5,80.15,3936.68,996.44,2792.81,7150.83,14.63,5573.53,2641.255,2066.92,2904.73,2030.26
2019-03-05,2981.2,728.92,826.68,1012.96,5229.1,363.72,1851.6,293.18,307.87,74.2,742.31,3963.84,2.550628,759.45,693.5,80.49,3963.84,995.38,2789.65,7156.79,14.74,5567.4,2635.69,2067.21,2904.71,2029.03
2019-03-06,2946.22,719.86,816.46,1013.42,5064.87,359.26,1808.38,287.42,307.87,73.29,734.77,3886.75,2.550628,748.57,693.5,79.67,3886.75,988.92,2771.45,7112.47,15.74,5531.34,2620.196,2070.01,2907.98,2027.38
2019-03-07,2901.31,708.52,803.66,1013.74,4871.8,354.13,1761.94,279.43,307.87,72.24,721.54,3768.1,2.550628,724.97,693.5,78.24,3768.1,981.26,2748.93,7026.88,16.59,5487.56,2601.664,2075.77,2916.44,2025.4
2019-03-08,2899.59,707.29,802.32,1014.5,4824.08,353.4,1754.44,277.46,308.88,71.88,719.73,3764.96,1.80465,721.85,695.96,77.77,3764.96,979.31,2743.07,7015.69,16.05,5476.39,2594.979,2077.11,2916.27,2020.39
2019-03-09,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-10,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-11,2959.23,721.3,818.36,1014.9,5132.21,359.51,1803.61,290.31,308.88,73.13,736.69,3896.47,1.80465,759.22,695.96,79.61,3896.47,993.84,2783.3,7164.02,14.33,5556.77,2628.573,2076.04,2915.11,2023.9
2019-03-12,2982.84,726.75,824.61,1015.15,5201.33,360.99,1814.34,293.88,308.88,73.43,741.8,3936.26,1.80465,769.86,695.96,80.16,3936.26,996.78,2791.52,7201.28,13.77,5573.44,2632.128,2081.23,2925.22,2027.68
2019-03-13,3000.22,730.67,829.11,1015.42,5347.74,364.3,1844.19,299.87,308.88,74.1,748.45,3995.43,1.80465,783.38,695.96,80.88,3995.43,1003.75,2810.92,7256.98,13.41,5612.56,2648.906,2080.62,2923.12,2032.09
2019-03-14,3007.78,732.19,830.89,1015.69,5335.27,363.36,1834.1,299.13,308.88,73.91,745.95,3966.64,1.80465,779.85,695.96,80.6,3966.64,1003.3,2808.48,7243.01,13.5,5609.59,2644.72,2078.05,2918.73,2033.79
2019-03-15,3017.99,734.0,833.0,1016.32,5450.18,366.02,1858.81,303.78,309.89,74.25,752.13,4040.58,2.432011,797.48,697.9,81.06,4040.58,1008.31,2822.48,7306.99,12.88,5637.77,2652.75,2081.88,2926.79,2035.21
2019-03-16,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-17,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-18,3031.54,736.96,836.53,1016.51,5528.71,368.74,1882.49,307.07,309.89,74.8,755.3,4061.96,2.432011,801.42,697.9,81.41,4061.96,1011.94,2832.94,7326.28,13.1,5658.73,2663.797,2082.52,2928.49,2036.45
2019-03-19,3032.3,736.83,836.43,1016.78,5525.23,368.01,1873.03,307.2,309.89,74.65,757.64,4082.35,2.432011,808.02,697.9,81.66,4082.35,1011.92,2832.57,7349.28,13.56,5658.15,2662.438,2081.83,2927.48,2038.17
2019-03-20,3027.63,735.4,834.86,1017.03,5450.79,366.25,1850.97,303.83,309.89,74.29,762.31,4125.81,2.432011,816.16,697.9,82.16,4125.81,1009.19,2824.23,7380.75,13.91,5641.74,2644.238,2089.18,2939.26,2039.43
2019-03-21,3054.18,741.53,841.88,1017.29,5732.9,373.94,1931.94,316.06,309.89,75.85,774.83,4292.29,2.432011,850.42,697.9,83.51,4292.29,1020.26,2854.88,7493.27,13.63,5703.28,2674.272,2090.56,2942.91,2042.93
2019-03-22,2990.63,725.61,823.86,1017.73,5217.0,362.99,1814.28,293.43,310.83,73.44,758.12,4071.48,1.699928,798.17,700.47,81.43,4071.48,1000.9,2800.71,7326.06,16.48,5595.5,2629.538,2099.93,2960.12,2040.89
2019-03-23,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-24,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-25,2980.82,722.69,820.71,1018.13,5187.74,363.04,1808.19,292.26,310.83,73.45,758.46,4056.76,1.699928,793.26,700.47,81.46,4056.76,1000.0,2798.36,7316.96,16.33,5591.23,2632.954,2104.72,2967.72,2039.26
2019-03-26,3012.73,730.1,829.18,1018.41,5314.26,365.47,1829.98,299.26,310.83,73.94,760.6,4076.28,1.699928,801.78,700.47,81.69,4076.28,1007.12,2818.46,7351.15,14.68,5631.39,2657.121,2105.84,2970.01,2042.02
2019-03-27,2994.6,725.39,823.89,1018.67,5218.04,363.89,1812.42,294.31,310.83,73.62,757.53,4035.91,1.699928,789.07,700.47,81.36,4035.91,1002.05,2805.37,7308.19,15.15,5605.32,2658.665,2110.19,2977.96,2042.86
2019-03-28,3004.01,727.41,826.23,1018.89,5281.09,365.5,1826.61,297.65,310.83,73.94,759.36,4051.67,1.699928,793.28,700.47,81.56,4051.67,1005.72,2815.44,7320.47,14.43,5626.32,2676.896,2108.81,2976.93,2043.71
2019-03-29,3023.17,731.4,830.82,1019.49,5404.06,367.68,1848.66,303.45,311.71,74.21,761.07,4093.97,2.294025,808.1,703.17,81.46,4093.97,1012.78,2834.4,7378.77,13.71,5664.46,2696.208,2106.83,2974.53,2047.94
2019-03-30,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-01,3051.84,738.13,838.63,1019.55,5605.23,373.65,1907.79,314.7,311.71,75.41,772.18,4216.46,2.294025,834.94,703.17,82.64,4216.46,1024.36,2867.19,7478.42,13.4,5730.04,2719.32,2098.95,2962.07,2051.76
2019-04-02,3058.32,739.2,839.91,1019.99,5605.0,373.3,1901.06,315.06,311.71,75.34,774.62,4242.15,2.294025,842.94,703.17,82.9,4242.15,1024.48,2867.24,7499.64,13.36,5730.35,2706.885,2100.71,2965.51,2052.31
2019-04-03,3063.51,740.18,841.08,1020.21,5640.64,375.48,1924.13,316.5,311.71,75.78,780.35,4321.52,2.294025,855.04,703.17,83.52,4321.52,1026.63,2873.4,7544.97,13.74,5742.67,2707.514,2097.33,2960.99,2054.84
2019-04-04,3066.73,740.59,841.6,1020.54,5671.15,376.16,1929.32,319.09,311.71,75.92,779.01,4294.47,2.294025,853.86,703.17,83.38,4294.47,1028.27,2879.39,7540.57,13.58,5755.96,2718.152,2098.59,2963.65,2055.24
2019-04-05,3070.55,740.54,841.6,1021.46,5766.27,377.0,1952.86,324.13,312.73,75.89,779.44,4347.73,2.598466,865.39,705.68,83.15,4347.73,1033.04,2892.74,7578.84,12.82,5782.7,2731.341,2100.6,2968.23,2058.15
2019-04-06,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-07,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-08,3073.55,740.53,841.76,1022.04,5780.91,377.87,1957.24,324.55,312.73,76.06,782.31,4374.17,2.598466,870.47,705.68,83.46,4374.17,1034.13,2895.77,7599.74,13.18,5788.86,2732.696,2099.4,2966.81,2059.92
2019-04-09,3071.94,739.59,840.74,1022.55,5659.61,374.99,1919.38,318.57,312.73,75.48,779.67,4328.49,2.598466,861.49,705.68,83.18,4328.49,1028.49,2878.2,7568.49,14.28,5755.49,2702.678,2101.68,2972.85,2060.86
2019-04-10,3084.66,742.41,844.0,1022.74,5738.67,377.66,1947.65,322.36,312.73,76.02,784.93,4399.1,2.598466,874.6,705.68,83.74,4399.1,1032.33,2888.21,7611.49,13.3,5775.99,2709.687,2104.22,2978.46,2062.55
2019-04-11,3077.17,740.34,841.71,1022.96,5738.43,377.26,1940.77,321.88,312.73,75.94,782.77,4362.71,2.598466,868.05,705.68,83.51,4362.71,1032.45,2888.32,7594.89,13.02,5776.28,2718.024,2102.25,2977.01,2066.13
2019-04-12,3090.73,743.03,844.82,1023.48,5881.73,379.7,1989.94,329.9,313.75,76.22,784.15,4414.17,2.822633,879.11,707.7,83.44,4414.17,1039.36,2907.41,7628.15,12.01,5815.04,2731.846,2098.12,2974.29,2069.82
2019-04-13,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-14,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-15,3089.45,742.05,843.88,1024.0,5863.23,379.61,1981.6,328.59,313.75,76.21,784.55,4404.64,2.822633,878.45,707.7,83.48,4404.64,1038.89,2905.58,7629.12,12.32,5811.51,2730.838,2099.2,2977.75,2071.12
2019-04-16,3092.44,742.34,844.26,1024.38,5865.76,380.07,1986.17,329.26,313.75,76.3,788.2,4455.59,2.822633,887.75,707.7,83.87,4455.59,1039.14,2907.06,7654.73,12.18,5814.46,2738.064,2095.64,2971.72,2072.23
2019-04-17,3090.93,741.83,843.74,1024.48,5807.96,378.18,1958.92,325.89,313.75,75.92,789.68,4471.54,2.822633,897.58,707.7,84.03,4471.54,1036.59,2900.45,7680.72,12.6,5801.83,2726.249,2096.13,2972.18,2071.17
2019-04-18,3096.68,742.79,844.89,1024.85,5838.81,379.3,1981.76,328.37,314.7,75.95,789.33,4507.45,2.420402,901.08,710.67,83.68,4507.45,1038.13,2905.03,7689.72,12.09,5811.13,2731.321,2099.43,2977.27,2070.44
2019-04-19,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-20,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-21,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-22,3096.07,741.65,843.82,1025.64,5861.33,380.25,1986.28,328.9,314.7,76.14,792.28,4535.91,2.420402,908.31,710.67,83.99,4535.91,1039.61,2907.97,7713.5,12.42,5817.16,2719.905,2096.41,2970.51,2070.49
2019-04-23,3114.85,746.04,848.88,1025.69,6075.13,384.76,2045.59,341.53,314.7,77.05,801.08,4681.17,2.420402,949.16,710.67,84.92,4681.17,1048.94,2933.68,7810.71,12.28,5868.88,2735.445,2098.91,2975.14,2072.81
2019-04-24,3105.1,743.44,845.97,1025.91,6004.99,383.85,2028.3,337.97,314.7,76.86,802.27,4694.2,2.420402,937.74,710.67,85.05,4694.2,1046.66,2927.25,7784.41,13.14,5856.03,2733.435,2104.27,2985.37,2074.32
2019-04-25,3108.23,743.96,846.62,1026.09,6000.49,383.17,2017.45,336.91,314.7,76.73,798.62,4623.81,2.420402,950.4,710.67,84.66,4623.81,1046.62,2926.17,7816.92,13.25,5853.87,2715.841,2103.51,2983.81,2073.91
2019-04-26,3117.81,745.65,848.6,1026.65,6135.88,385.5,2052.78,343.63,315.72,76.99,800.6,4682.34,2.189412,952.96,713.45,84.58,4682.34,1051.47,2939.88,7826.68,12.73,5881.48,2729.816,2107.33,2990.57,2074.66
2019-04-27,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-28,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-29,3127.88,747.4,850.77,1027.15,6162.12,386.03,2054.94,345.52,315.72,77.1,799.19,4645.33,2.189412,958.31,713.45,84.43,4645.33,1052.73,2943.03,7839.04,13.11,5888.05,2730.481,2104.12,2984.94,2076.5
2019-04-30,3122.53,745.88,849.1,1027.34,6192.35,386.96,2066.27,346.14,315.72,77.28,798.53,4626.57,2.189412,930.34,713.45,84.36,4626.57,1053.88,2945.83,7781.46,13.12,5893.81,2744.712,2107.37,2990.68,2077.06
